Age,Gender,Employment_Status,Work_Hours_Per_Week,Screen_Time_Hours,Sleep_Hours,Sleep_Quality,Physical_Activity_Hours,Meditation_Minutes,Coffee_Cups_Per_Day,Stress_Level,Burnout_Risk,Occupation,Education_Level,Chronic_OHE_No,Chronic_OHE_Yes
40.0,2,0,53,12.9,5.4,1,5.4,11.0,8,2,2,4,3,0,1
47.0,0,3,56,5.2,4.2,0,7.7,4.0,1,1,2,17,4,1,0
39.0,0,3,53,10.2,7.0,3,0.5,5.0,7,1,1,1,1,1,0
38.0,2,0,47,2.9,7.3,2,2.9,37.0,4,0,0,15,4,1,0
34.0,0,3,39,10.6,7.1,2,2.3,35.0,4,1,1,12,0,1,0
55.0,2,1,41,5.2,4.5,0,6.9,12.0,1,0,0,18,1,1,0
34.0,2,3,47,10.2,4.9,0,3.2,39.0,0,1,1,8,4,1,0
42.0,2,0,34,11.5,4.7,0,2.6,58.0,5,1,1,15,3,1,0
28.0,2,2,66,4.8,4.4,0,8.0,40.0,0,0,0,4,1,1,0
34.0,0,3,62,13.0,7.7,2,6.4,3.0,5,2,2,10,1,0,1
23.0,0,2,65,2.9,10.0,3,3.2,35.0,7,1,1,17,4,1,0
41.0,1,1,62,10.2,6.7,1,9.6,19.0,2,1,1,18,4,1,0
50.0,1,2,20,8.1,7.0,2,4.1,34.0,0,0,0,2,2,1,0
47.0,0,0,37,9.3,6.2,1,2.1,51.0,8,1,2,12,4,1,0
41.0,1,1,42,10.5,8.9,2,7.9,40.0,8,1,1,14,2,1,0
56.0,1,0,28,4.8,6.2,1,6.6,58.0,5,0,0,13,2,1,0
50.0,0,3,39,7.5,4.2,0,2.1,18.0,0,0,0,10,4,1,0
36.0,1,3,27,8.1,6.7,1,2.5,27.0,3,0,0,14,3,1,0
35.0,2,0,46,12.8,7.0,2,3.6,20.0,4,1,0,0,4,1,0
41.0,2,0,38,9.4,6.8,1,8.2,23.0,3,1,1,19,3,1,0
32.0,2,0,27,12.9,9.1,3,6.8,37.0,6,0,1,11,3,1,0
26.0,0,0,43,11.1,7.5,2,7.8,4.0,8,1,1,10,4,1,0
59.0,2,3,66,10.9,4.9,0,0.2,17.0,8,2,2,2,3,0,1
45.0,0,1,60,3.6,5.8,1,5.7,2.0,6,1,1,8,0,1,0
42.0,0,3,51,12.5,6.7,1,3.0,36.0,7,2,2,3,3,0,1
38.0,0,0,47,7.3,6.9,1,0.4,44.0,0,0,0,8,3,1,0
27.0,2,2,28,5.3,9.9,3,4.2,15.0,3,0,0,13,4,1,0
59.0,2,1,46,9.2,8.8,2,1.9,48.0,5,1,2,7,4,1,0
51.0,0,3,54,10.6,9.5,3,9.5,49.0,4,1,1,3,2,1,0
29.0,0,1,25,4.1,7.4,2,4.7,43.0,4,0,0,9,2,1,0
31.0,2,1,29,11.0,6.2,1,1.1,19.0,3,1,0,8,4,1,0
53.0,0,1,49,2.4,9.1,3,6.7,44.0,8,1,1,5,1,1,0
41.0,2,1,34,7.4,6.7,1,4.6,11.0,4,0,0,5,1,1,0
20.0,1,1,30,7.1,6.6,1,9.7,20.0,0,0,0,11,0,1,0
37.0,1,1,24,6.6,7.7,2,5.9,15.0,2,0,0,15,2,1,0
38.0,1,1,38,13.7,5.7,1,4.9,30.0,6,1,1,9,2,1,0
62.0,2,3,46,6.4,5.9,1,5.0,10.0,8,1,1,5,0,1,0
26.0,1,1,63,11.4,7.9,2,6.8,17.0,2,2,2,12,1,0,1
64.0,2,3,29,10.0,8.8,2,8.9,52.0,3,0,0,9,1,1,0
30.0,0,1,37,6.9,5.2,1,6.2,14.0,5,1,2,9,4,1,0
18.0,2,3,31,8.3,7.2,2,0.4,30.0,6,1,1,12,0,1,0
18.0,1,0,29,3.1,5.7,1,6.8,7.0,7,0,0,1,4,1,0
54.0,0,3,69,11.1,4.6,0,8.9,60.0,7,2,1,16,2,0,1
57.0,0,3,60,4.0,9.3,3,8.5,25.0,8,1,1,9,4,1,0
22.0,0,2,35,10.9,8.7,2,6.1,16.0,6,0,0,3,2,1,0
53.0,0,2,37,3.7,8.5,2,6.5,2.0,6,0,0,3,3,1,0
57.0,2,2,43,5.7,8.2,2,2.3,25.0,3,1,1,6,2,1,0
46.0,0,0,42,9.8,8.8,2,1.7,54.0,8,1,1,4,0,1,0
59.0,0,0,22,9.1,6.6,1,7.7,18.0,6,0,0,2,2,1,0
40.0,0,3,60,11.0,6.6,1,3.3,23.0,3,2,1,14,1,0,1
58.0,0,2,68,5.5,8.8,2,0.7,54.0,4,1,1,3,0,1,0
43.0,0,0,64,9.9,7.8,2,5.0,50.0,0,0,0,13,3,1,0
56.0,2,0,67,4.7,6.2,1,7.3,55.0,4,0,1,6,4,1,0
49.0,0,2,61,6.6,8.5,2,5.4,44.0,1,1,0,13,3,1,0
65.0,1,3,54,12.4,4.0,0,3.2,21.0,5,2,2,16,0,0,1
59.0,0,2,53,4.0,4.0,0,2.0,47.0,5,1,1,18,1,1,0
60.0,1,0,43,9.7,6.0,1,6.7,31.0,8,1,1,19,2,1,0
29.0,1,3,44,6.2,7.1,2,0.3,54.0,2,1,1,9,0,1,0
48.0,1,0,63,13.5,9.2,3,9.3,44.0,8,2,2,14,0,0,1
62.0,2,3,69,6.6,8.5,2,10.0,23.0,6,1,1,18,1,1,0
48.0,1,1,27,6.8,9.1,3,9.3,43.0,7,0,0,4,0,1,0
30.0,2,0,31,12.8,6.4,1,6.3,56.0,2,0,0,19,3,1,0
29.0,0,3,66,3.2,4.2,0,0.6,7.0,1,2,2,17,3,0,1
20.0,2,2,28,6.1,9.4,3,5.2,27.0,8,1,0,5,3,1,0
38.0,1,2,33,9.1,8.9,2,0.2,37.0,1,0,0,9,2,1,0
40.0,1,2,27,8.4,4.9,0,1.7,51.0,0,0,0,4,3,1,0
36.0,0,2,38,13.1,4.9,0,9.5,26.0,2,1,0,11,2,1,0
28.0,1,3,53,3.5,9.1,3,5.1,23.0,1,1,1,9,3,1,0
19.0,2,1,60,8.0,7.7,2,7.1,30.0,1,1,1,16,0,1,0
45.0,2,1,25,12.0,4.7,0,5.6,21.0,4,0,1,13,4,1,0
50.0,0,2,34,13.4,8.6,2,0.4,13.0,0,0,0,14,3,1,0
65.0,1,0,45,4.9,9.3,3,3.4,56.0,4,0,0,19,4,1,0
64.0,2,1,42,7.4,8.7,2,2.8,11.0,4,0,0,2,2,1,0
60.0,2,1,32,4.9,9.7,3,8.8,12.0,8,0,0,1,0,1,0
48.0,2,2,49,2.5,6.9,1,7.8,13.0,3,0,0,9,1,1,0
28.0,1,2,70,5.5,8.4,2,8.6,53.0,4,1,1,6,1,1,0
45.0,0,0,63,13.0,9.0,3,2.9,8.0,0,1,1,11,1,1,0
42.0,1,3,32,8.0,8.7,2,9.6,12.0,4,0,0,5,2,1,0
40.0,0,3,21,7.7,7.0,1,6.8,21.0,1,0,0,13,0,1,0
63.0,1,0,41,2.5,5.1,1,0.3,29.0,5,1,1,5,3,1,0
62.0,2,0,68,14.0,9.1,3,4.6,9.0,7,2,2,2,4,0,1
25.0,1,2,31,4.4,10.0,3,6.8,14.0,3,0,0,10,4,1,0
65.0,2,1,59,4.3,9.6,3,8.1,56.0,1,0,0,1,2,1,0
53.0,1,3,69,13.8,7.0,2,6.8,11.0,8,2,2,3,3,0,1
28.0,2,1,40,5.6,6.2,1,7.7,15.0,2,0,0,7,1,1,0
62.0,0,0,26,8.4,9.8,3,4.2,24.0,3,0,0,7,0,1,0
65.0,0,0,70,11.0,6.7,1,8.6,32.0,3,2,2,5,4,0,1
35.0,2,2,49,11.4,7.4,2,8.9,10.0,4,1,1,0,2,1,0
29.0,1,2,27,13.3,4.3,0,0.1,34.0,2,1,1,10,1,1,0
60.0,2,2,52,7.7,6.9,1,3.0,54.0,6,0,0,15,1,1,0
22.0,2,0,28,8.0,7.4,2,8.0,6.0,4,1,0,15,2,1,0
45.0,0,2,45,8.0,4.0,0,8.8,33.0,5,1,1,3,0,1,0
55.0,2,0,40,3.8,5.8,1,5.8,57.0,4,0,0,19,1,1,0
30.0,2,1,62,5.6,4.1,0,6.1,26.0,0,1,2,9,2,1,0
52.0,0,2,61,8.9,7.8,2,1.5,33.0,4,1,1,17,4,1,0
49.0,0,3,62,8.5,5.1,1,2.1,15.0,1,1,1,10,3,1,0
25.0,1,0,31,13.9,9.2,3,3.5,53.0,5,0,0,0,3,1,0
60.0,0,1,66,12.4,4.2,0,3.6,57.0,3,2,2,12,3,0,1
25.0,2,3,50,11.2,7.0,2,3.6,0.0,6,2,2,14,1,0,1
57.0,0,0,50,12.8,8.4,2,7.2,30.0,3,1,0,2,2,1,0
19.0,1,0,35,2.1,6.3,1,3.5,54.0,2,0,0,3,3,1,0
19.0,2,2,23,7.0,4.8,0,5.8,28.0,0,0,0,12,0,1,0
42.0,0,3,50,4.1,5.7,1,6.3,32.0,7,1,1,6,3,1,0
33.0,2,2,60,12.6,9.8,3,4.1,37.0,8,1,1,0,4,1,0
34.0,2,2,64,6.9,9.8,3,3.5,36.0,1,1,1,14,1,1,0
35.0,1,2,22,10.2,5.8,1,5.4,30.0,2,1,0,15,1,1,0
26.0,0,2,57,8.1,4.3,0,1.7,49.0,5,1,1,11,2,1,0
41.0,0,3,36,10.6,10.0,3,9.0,23.0,5,0,0,11,4,1,0
28.0,2,1,64,7.1,4.4,0,0.7,53.0,5,1,1,2,1,1,0
55.0,1,3,44,11.9,6.2,1,4.5,21.0,4,2,2,1,3,0,1
27.0,2,2,23,12.8,5.1,1,1.5,20.0,8,1,1,14,4,1,0
29.0,1,0,47,8.4,8.5,2,8.0,19.0,6,1,0,12,0,1,0
59.0,0,2,46,8.6,8.1,2,6.5,53.0,4,0,0,16,4,1,0
34.0,0,1,30,11.7,7.0,2,5.1,21.0,2,1,1,3,0,1,0
57.0,1,1,45,3.3,9.2,3,2.4,44.0,0,0,0,13,3,1,0
56.0,1,2,38,8.0,4.7,0,8.8,19.0,6,0,0,6,0,1,0
20.0,0,0,36,11.7,6.6,1,6.3,17.0,5,1,1,18,4,1,0
31.0,2,2,49,10.5,8.9,2,0.6,26.0,0,1,1,18,0,1,0
49.0,2,0,63,2.2,7.5,2,2.0,53.0,7,1,1,11,4,1,0
44.0,1,2,45,3.2,7.6,2,0.7,43.0,5,0,0,15,2,1,0
65.0,2,1,25,5.0,7.9,2,6.6,41.0,8,0,0,0,2,1,0
62.0,0,2,62,7.6,4.1,0,4.2,48.0,0,1,2,19,1,1,0
61.0,0,3,62,10.0,9.1,3,9.2,47.0,2,0,0,3,4,1,0
35.0,2,2,22,13.5,6.4,1,0.1,34.0,0,1,0,16,0,1,0
25.0,0,1,34,7.0,4.9,0,7.9,34.0,1,0,0,10,1,1,0
41.0,1,3,28,7.9,7.5,2,2.3,11.0,0,0,0,12,2,1,0
37.0,2,0,40,5.4,6.5,1,4.8,18.0,3,0,0,17,2,1,0
33.0,0,0,70,4.5,9.8,3,1.3,2.0,2,1,2,18,4,1,0
24.0,2,2,61,13.5,4.3,0,1.6,58.0,8,2,2,13,1,0,1
30.0,1,2,29,5.9,7.6,2,1.4,47.0,0,0,0,6,3,1,0
26.0,0,1,48,2.3,8.7,2,5.0,2.0,2,0,0,3,0,1,0
24.0,1,1,50,6.8,9.1,3,2.8,11.0,1,1,1,12,1,1,0
61.0,0,3,28,3.8,8.9,2,0.2,15.0,1,0,0,7,3,1,0
53.0,1,1,27,8.0,6.9,1,9.1,40.0,0,0,0,9,2,1,0
30.0,1,2,65,11.3,9.9,3,6.9,4.0,0,2,2,7,0,1,0
25.0,2,0,24,12.1,4.1,0,3.6,1.0,7,1,0,3,1,1,0
63.0,0,2,43,8.4,6.8,1,2.0,38.0,4,0,0,18,1,1,0
65.0,1,1,65,12.6,9.1,3,6.4,33.0,3,2,2,13,4,0,1
41.4,1,2,25,2.7,4.9,0,5.5,39.0,8,1,1,0,0,1,0
58.0,1,1,65,11.8,5.0,1,9.5,22.0,0,2,2,6,3,1,0
26.0,2,1,64,13.6,8.6,2,0.7,35.0,7,2,2,8,1,0,1
35.0,2,1,56,9.0,7.8,2,2.8,26.0,8,2,2,14,2,0,1
30.0,2,3,44,8.7,7.6,2,6.9,28.0,8,1,1,14,0,1,0
52.0,1,3,35,7.3,9.8,3,6.0,14.0,3,0,0,14,2,1,0
32.0,0,2,42,12.5,7.6,2,5.8,0.0,1,1,2,11,4,1,0
30.0,1,2,70,12.8,8.8,2,0.6,20.0,2,2,2,5,3,0,1
55.0,1,2,59,5.8,7.0,2,2.3,18.0,6,2,2,2,2,0,1
52.0,2,3,36,4.5,4.5,0,5.3,54.0,1,0,0,3,2,1,0
29.0,1,0,69,6.4,7.9,2,3.1,37.0,1,1,2,12,2,1,0
50.0,2,0,49,5.2,4.5,0,2.1,20.0,2,1,0,10,1,1,0
50.0,0,0,60,11.8,8.3,2,1.9,30.0,3,1,1,3,4,1,0
32.0,2,2,24,6.1,8.1,2,5.9,36.0,5,0,0,1,0,1,0
63.0,0,0,33,10.5,4.3,0,5.8,30.0,1,1,1,16,2,1,0
36.0,1,0,65,7.4,6.3,1,2.2,1.0,0,1,1,19,3,1,0
62.0,2,3,26,6.6,8.4,2,2.9,50.0,1,0,0,12,3,1,0
32.0,2,3,37,9.2,9.0,3,6.2,40.0,8,0,0,17,4,1,0
26.0,2,2,58,12.1,8.8,2,7.1,53.0,7,1,1,2,1,1,0
44.0,2,2,62,8.9,8.0,2,6.6,22.0,3,1,1,0,4,1,0
62.0,0,2,60,7.2,6.4,1,7.6,50.0,0,0,0,9,4,1,0
58.0,1,3,62,5.4,6.9,1,9.6,55.0,3,1,1,15,4,1,0
63.0,2,3,26,5.3,8.1,2,4.8,47.0,5,0,0,16,4,1,0
25.0,0,0,47,12.6,5.9,1,5.0,6.0,4,2,2,16,3,0,1
62.0,0,3,66,11.0,9.9,3,6.4,54.0,2,1,0,9,3,1,0
40.0,1,1,20,3.0,6.0,1,1.4,54.0,5,0,0,10,2,1,0
52.0,2,1,51,9.1,9.3,3,7.4,46.0,1,0,0,15,2,1,0
52.0,0,2,30,12.5,8.1,2,6.5,30.0,1,0,0,12,0,1,0
58.0,2,3,42,3.3,8.0,2,6.8,22.0,6,0,0,6,4,1,0
61.0,0,3,23,5.1,9.0,3,6.3,11.0,8,0,0,3,3,1,0
20.0,1,2,54,9.5,5.0,1,2.1,18.0,5,2,2,14,3,0,1
30.0,2,1,70,4.1,6.7,1,5.0,18.0,6,1,1,10,1,1,0
31.0,1,3,43,11.0,7.2,2,6.9,36.0,6,1,1,0,1,1,0
22.0,1,0,53,11.1,8.7,2,10.0,57.0,6,1,1,7,0,1,0
61.0,0,2,68,13.3,6.7,1,5.0,8.0,4,2,2,7,2,0,1
41.0,1,1,63,13.7,8.2,2,7.2,0.0,0,2,1,10,1,0,1
41.0,0,0,70,3.2,8.5,2,4.6,55.0,8,1,1,10,1,1,0
58.0,0,1,38,5.4,8.0,2,7.7,53.0,7,0,0,13,1,1,0
40.0,0,2,64,12.0,7.0,2,0.3,49.0,7,2,2,12,3,0,1
41.4,0,1,49,10.2,8.8,2,5.8,34.0,0,0,0,0,0,1,0
25.0,0,1,63,10.5,5.1,1,9.5,16.0,8,2,2,18,1,0,1
58.0,0,2,26,7.5,4.7,0,4.1,12.0,0,0,0,2,1,1,0
58.0,0,2,26,7.2,4.5,0,5.7,21.0,2,0,0,16,2,1,0
19.0,0,3,58,10.5,5.5,1,4.4,17.0,5,2,2,0,1,0,1
32.0,0,0,28,9.1,9.6,3,1.8,3.0,4,1,1,1,1,1,0
56.0,1,1,65,12.7,5.1,1,5.7,8.0,0,2,2,12,0,0,1
62.0,0,0,51,5.7,8.9,2,7.4,5.0,7,1,1,15,3,1,0
21.0,1,1,42,5.8,9.8,3,0.8,35.0,6,0,0,13,4,1,0
65.0,0,0,58,11.2,9.7,3,3.2,20.0,8,1,2,16,0,1,0
54.0,2,1,34,6.1,6.1,1,0.9,18.0,0,0,0,1,3,1,0
34.0,1,3,70,8.8,6.8,1,1.8,17.0,7,2,2,0,2,0,1
57.0,0,1,20,6.5,7.8,2,0.5,17.0,4,0,0,9,1,1,0
48.0,0,1,41,3.4,5.9,1,4.9,30.0,7,0,0,7,4,1,0
61.0,0,2,29,2.3,7.1,2,5.0,1.0,2,0,0,0,4,1,0
34.0,0,1,32,8.2,7.6,2,6.7,50.0,1,0,0,17,0,1,0
47.0,1,0,49,2.0,5.6,1,8.4,33.0,8,1,1,16,3,1,0
45.0,1,1,40,12.2,4.6,0,2.1,0.0,2,2,2,16,3,0,1
18.0,1,0,48,8.5,5.1,1,6.3,7.0,5,2,2,9,3,0,1
20.0,1,0,47,6.4,5.8,1,4.6,60.0,2,0,0,4,2,1,0
19.0,0,2,41,7.8,8.4,2,2.9,29.0,0,0,0,12,2,1,0
32.0,2,1,39,3.2,7.7,2,0.3,60.0,8,1,0,18,4,1,0
21.0,0,3,45,7.6,9.0,3,8.9,7.0,6,0,0,16,0,1,0
45.0,1,1,21,6.1,8.9,2,3.8,57.0,1,0,0,12,0,1,0
19.0,2,2,41,11.1,6.4,1,1.2,24.0,2,1,1,5,2,1,0
24.0,2,3,49,7.7,8.3,2,4.1,5.0,3,1,0,11,1,1,0
54.0,2,0,60,3.7,8.2,2,3.8,15.0,7,1,2,6,2,1,0
60.0,0,0,55,8.0,9.2,3,4.2,26.0,6,1,0,4,2,1,0
41.0,2,1,59,13.3,9.2,3,8.1,44.0,8,1,1,14,1,1,0
32.0,0,2,46,10.2,4.0,0,3.2,1.0,0,2,2,0,2,0,1
54.0,2,2,56,6.3,6.4,1,4.0,20.0,8,2,2,19,3,0,1
42.0,0,3,44,11.5,5.2,1,3.0,25.0,6,2,2,9,4,0,1
52.0,0,1,34,3.8,4.7,0,2.2,13.0,2,0,0,12,1,1,0
39.0,0,1,38,9.9,6.6,1,6.6,7.0,3,1,1,0,1,1,0
50.0,2,0,33,4.3,6.9,1,8.1,51.0,3,0,0,1,4,1,0
48.0,1,2,35,13.0,9.8,3,1.1,14.0,3,0,1,18,0,1,0
35.0,1,0,52,2.7,5.0,1,2.6,4.0,8,2,2,0,0,0,1
50.0,0,3,40,6.5,7.2,2,7.3,10.0,5,0,0,0,4,1,0
18.0,2,0,27,8.5,8.8,2,6.4,20.0,6,0,1,15,2,1,0
30.0,1,0,54,3.9,9.4,3,1.4,45.0,5,0,1,8,2,1,0
52.0,0,2,39,2.3,5.5,1,5.9,51.0,8,1,1,15,0,1,0
30.0,0,1,44,2.1,7.3,2,8.0,52.0,0,0,0,12,4,1,0
42.0,2,1,66,8.0,5.8,1,0.2,19.0,1,2,2,2,0,0,1
58.0,2,3,20,13.5,4.1,0,4.2,50.0,0,0,0,8,3,1,0
21.0,0,3,58,3.9,4.8,0,6.9,18.0,8,1,1,13,3,1,0
39.0,1,1,32,5.0,5.0,1,1.0,40.0,3,0,0,1,1,1,0
51.0,2,2,21,13.9,8.7,2,8.3,56.0,6,0,0,2,2,1,0
57.0,1,1,27,10.2,6.3,1,2.7,30.0,5,1,1,15,3,1,0
20.0,0,0,30,6.1,8.4,2,4.8,55.0,6,0,0,1,0,1,0
19.0,0,3,32,12.9,7.6,2,7.7,29.0,1,0,0,10,3,1,0
24.0,2,3,22,9.6,8.3,2,3.3,47.0,7,0,0,0,2,1,0
65.0,1,3,39,3.3,9.1,3,4.0,14.0,8,1,1,6,4,1,0
57.0,0,2,62,2.3,8.6,2,6.3,47.0,1,0,1,15,4,1,0
36.0,0,0,59,8.8,6.7,1,1.0,60.0,7,2,2,11,4,0,1
32.0,1,0,62,8.3,10.0,3,6.1,59.0,1,0,0,8,3,1,0
35.0,2,1,21,5.3,4.2,0,5.3,1.0,2,0,0,11,4,1,0
60.0,2,0,39,11.0,9.1,3,8.7,60.0,2,0,0,13,1,1,0
25.0,1,2,50,11.2,6.5,1,2.2,59.0,1,0,1,11,4,1,0
52.0,2,1,45,9.3,5.4,1,4.3,30.0,5,1,1,15,3,1,0
18.0,2,3,31,2.2,9.3,3,1.3,1.0,3,0,0,8,2,1,0
62.0,1,3,39,11.7,4.8,0,6.1,27.0,8,1,1,0,4,1,0
40.0,0,0,55,3.2,7.2,2,3.5,39.0,2,1,0,8,0,1,0
27.0,0,1,47,5.6,6.6,1,3.2,52.0,0,0,0,4,2,1,0
43.0,0,2,22,12.5,4.7,0,8.9,16.0,7,1,0,16,2,1,0
49.0,2,2,48,9.5,9.5,3,5.5,34.0,2,0,0,0,1,1,0
22.0,1,2,29,10.2,7.8,2,5.8,43.0,0,0,0,7,2,1,0
21.0,2,0,32,2.8,7.6,2,2.1,18.0,1,0,0,4,1,1,0
40.0,0,1,33,13.0,7.4,2,7.6,27.0,2,0,0,4,3,1,0
47.0,1,3,49,5.7,4.8,0,4.9,51.0,3,0,0,18,4,1,0
31.0,0,1,30,10.1,7.5,2,7.0,11.0,8,0,1,2,3,1,0
65.0,1,1,36,5.6,4.2,0,3.8,30.0,4,1,1,0,0,1,0
20.0,1,2,69,11.5,8.1,2,6.3,45.0,7,1,1,0,1,1,0
52.0,2,0,47,3.0,8.7,2,8.2,3.0,8,1,0,4,2,1,0
38.0,2,2,21,5.3,4.8,0,3.8,44.0,4,0,0,12,1,1,0
59.0,2,3,48,8.0,4.1,0,8.0,19.0,8,2,1,11,2,0,1
40.0,0,1,47,9.6,4.8,0,6.1,59.0,7,2,2,12,2,1,0
26.0,0,2,47,11.6,6.6,1,9.7,35.0,2,1,1,0,3,1,0
39.0,0,3,60,7.5,8.3,2,8.7,14.0,0,1,1,19,4,1,0
19.0,0,2,25,3.8,6.8,1,1.6,37.0,2,0,0,9,2,1,0
50.0,0,1,68,9.5,7.0,1,3.9,22.0,7,2,2,17,1,0,1
47.0,2,3,42,10.4,9.6,3,3.8,18.0,5,1,1,15,1,1,0
35.0,2,2,33,10.5,8.9,2,9.0,59.0,1,0,0,8,1,1,0
46.0,0,0,21,8.6,9.6,3,4.0,43.0,2,0,0,17,4,1,0
63.0,2,0,61,10.0,5.1,1,5.1,45.0,1,1,1,3,4,1,0
29.0,1,1,57,6.5,10.0,3,6.9,44.0,8,1,1,7,3,1,0
35.0,1,3,66,11.2,9.4,3,6.3,17.0,6,2,2,15,4,0,1
51.0,2,3,62,5.0,7.3,2,0.5,40.0,6,1,1,16,1,1,0
40.0,2,3,29,11.2,5.6,1,8.1,29.0,3,1,0,0,4,1,0
38.0,0,3,41,12.0,4.8,0,3.4,33.0,6,1,1,17,0,1,0
20.0,2,2,56,5.2,6.3,1,3.5,57.0,5,1,2,19,3,1,0
36.0,2,3,52,3.7,7.4,2,7.2,3.0,5,1,1,18,2,1,0
18.0,2,2,56,5.8,5.7,1,8.6,38.0,1,0,0,3,0,1,0
44.0,0,1,64,2.2,9.5,3,8.5,26.0,3,1,1,12,3,1,0
38.0,0,2,26,9.4,9.8,3,6.2,36.0,6,0,0,8,0,1,0
32.0,2,0,27,13.3,7.6,2,4.5,51.0,3,0,0,19,0,1,0
50.0,1,0,43,2.6,7.7,2,8.0,26.0,4,0,0,16,4,1,0
35.0,0,1,58,3.0,7.1,2,3.3,44.0,4,0,0,4,3,1,0
58.0,1,2,60,8.0,4.6,0,1.9,24.0,0,2,2,7,1,0,1
20.0,1,2,46,6.5,9.3,3,7.6,49.0,1,0,0,3,1,1,0
50.0,2,2,44,14.0,6.2,1,3.0,59.0,6,1,2,18,1,1,0
51.0,1,2,58,11.9,9.4,3,8.3,56.0,1,0,0,8,0,1,0
33.0,2,0,28,9.6,7.0,2,0.6,52.0,7,1,1,1,1,1,0
31.0,1,0,28,4.3,5.7,1,8.2,3.0,4,1,0,1,3,1,0
48.0,0,2,45,10.8,8.6,2,2.8,54.0,1,0,0,13,4,1,0
32.0,0,0,25,5.7,5.1,1,2.3,16.0,0,0,0,18,4,1,0
27.0,0,3,55,13.4,8.8,2,8.0,6.0,7,1,1,7,0,1,0
50.0,0,3,58,10.5,9.9,3,3.7,50.0,0,0,0,9,0,1,0
20.0,2,0,26,13.1,7.7,2,0.2,23.0,0,0,0,10,1,1,0
34.0,2,2,29,10.0,9.0,3,4.0,23.0,0,0,0,12,3,1,0
37.0,2,1,31,7.3,8.0,2,8.4,48.0,7,0,0,18,2,1,0
39.0,2,2,46,3.4,4.8,0,4.8,48.0,4,1,1,13,0,1,0
60.0,2,3,56,3.2,5.0,1,2.8,1.0,4,2,2,18,0,0,1
36.0,2,3,69,7.3,8.4,2,8.5,2.0,1,2,2,0,4,0,1
42.0,2,2,35,7.2,8.0,2,6.6,27.0,3,0,0,6,2,1,0
19.0,1,3,56,11.0,4.6,0,7.3,17.0,4,1,2,0,1,1,0
65.0,0,2,35,4.4,7.2,2,1.4,18.0,8,1,0,8,3,1,0
63.0,2,0,53,11.6,9.3,3,0.3,6.0,6,2,2,2,0,0,1
48.0,1,1,20,12.9,5.7,1,5.1,49.0,6,1,1,0,4,1,0
50.0,1,1,22,4.8,6.6,1,0.8,57.0,0,0,0,15,2,1,0
35.0,0,1,22,13.8,6.1,1,4.7,28.0,8,1,2,0,2,1,0
24.0,1,3,63,10.8,9.5,3,8.3,49.0,5,1,0,8,3,1,0
56.0,0,2,34,5.0,7.0,3,9.1,53.0,4,0,0,11,4,1,0
61.0,0,0,47,6.7,9.3,3,6.1,45.0,4,0,0,14,1,1,0
35.0,1,2,46,4.3,8.0,2,3.0,5.0,1,0,0,6,0,1,0
39.0,2,2,61,3.8,4.6,0,0.2,6.0,1,1,1,6,2,1,0
38.0,1,3,46,6.2,8.7,2,3.5,48.0,0,0,0,2,0,1,0
51.0,1,0,65,7.3,5.2,1,9.7,18.0,0,1,2,19,0,1,0
37.0,0,1,36,4.3,5.0,1,3.1,17.0,1,1,0,14,0,1,0
40.0,2,3,34,11.8,9.8,3,7.7,50.0,2,0,0,9,4,1,0
49.0,1,3,50,4.2,6.8,1,9.3,9.0,3,0,1,16,1,1,0
22.0,0,0,58,2.4,9.5,3,7.6,57.0,6,0,0,16,0,1,0
32.0,2,0,31,10.6,6.3,1,7.3,29.0,1,0,0,13,0,1,0
53.0,2,0,27,13.7,6.4,1,8.0,38.0,5,1,1,8,3,1,0
53.0,0,2,20,11.4,4.6,0,4.9,31.0,2,0,0,18,0,1,0
19.0,1,2,54,13.2,4.5,0,1.7,3.0,7,2,2,3,4,0,1
55.0,2,1,44,5.5,7.9,2,8.1,10.0,0,0,0,17,3,1,0
27.0,1,1,39,6.5,8.8,2,2.6,38.0,4,1,1,11,0,1,0
47.0,2,1,70,2.5,9.6,3,4.0,57.0,2,0,0,12,2,1,0
40.0,0,1,66,2.4,6.8,1,6.5,24.0,7,2,2,19,0,0,1
48.0,0,0,23,10.8,6.3,1,0.2,40.0,5,0,0,0,0,1,0
51.0,1,2,61,4.6,4.6,0,5.7,40.0,3,1,1,19,1,1,0
59.0,0,1,43,3.7,9.0,3,2.2,2.0,6,1,1,18,2,1,0
34.0,2,1,45,13.2,6.6,1,3.5,16.0,8,1,2,1,3,1,0
33.0,1,3,42,11.2,4.6,0,3.1,30.0,5,1,1,19,1,1,0
42.0,0,2,25,5.7,7.4,2,4.5,33.0,0,0,0,8,2,1,0
30.0,2,3,67,10.9,7.4,2,5.0,47.0,2,2,2,1,4,0,1
63.0,0,2,65,12.6,8.3,2,8.0,18.0,6,1,2,18,4,1,0
31.0,0,1,51,7.2,7.0,2,2.3,42.0,7,1,1,4,0,1,0
51.0,0,1,24,6.2,8.5,2,9.3,41.0,2,0,0,5,0,1,0
33.0,2,2,51,6.0,9.1,3,2.3,38.0,6,1,1,10,1,1,0
59.0,1,2,57,10.7,7.8,2,8.2,53.0,6,1,1,5,3,1,0
61.0,2,3,33,8.7,8.3,2,5.8,46.0,7,0,0,5,2,1,0
